0.093036264,-0.21666828,0.18821543,0.00062563317,-0.0028385206,0.18905616,0.21838127,-0.13011862,0.10671323,-0.16537581,-0.002119879,-0.19338983,0.1937862,0.0019413164,-0.19000238,0.10287635,0.074350744,0.23515312,0.1993795,0.17609385,-0.11804435,0.119600154,-0.17637128,-0.0022888433,0.09574302,-0.1298166,-0.16751657,-0.20973264,0.19170414,0.0010762156,-0.0020843968,-0.15985407,0.14745198,0.085885294,0.21555142,-0.11088767,0.18146576,0.14055167,0.17001998,0.19925623,0.07172494,-0.15311752,0.080152996,-0.22384231,-0.0001592997,-0.11949867,0.23196685,-0.00016727665,-0.1898994,-0.26710257,
0.05765949,-0.12124698,0.11627278,0.000490324,-0.0027456852,0.107149266,0.13902785,-0.078162074,0.057568647,-0.10375689,0.0006322003,-0.114745244,0.11805469,0.0002493243,-0.10867635,0.05858333,0.04291178,0.13612524,0.10919058,0.1110889,-0.06280283,0.070830844,-0.10489412,-0.00148816,0.047232512,-0.06596309,-0.09535519,-0.11955219,0.097805865,0.0013585027,-0.0018838427,-0.094883926,0.08663526,0.043738715,0.13578397,-0.06591847,0.10838229,0.07653379,0.10705581,0.12402411,0.039202303,-0.079954945,0.049116567,-0.14231935,0.0003337151,-0.060642753,0.14370616,-0.0015295881,-0.10305834,-0.16083334,
0.12592162,-0.289773,0.24597603,-0.0001864344,-0.0019204813,0.23717469,0.29037037,-0.1878434,0.13521494,-0.20963976,-0.0021750778,-0.2551248,0.2524538,0.0017700086,-0.24127965,0.13069558,0.09702462,0.30484137,0.24530496,0.2388878,-0.15986659,0.16717018,-0.2369317,0.0007277881,0.13373405,-0.16813068,-0.21848132,-0.27199137,0.23855866,0.00109496,-0.002943264,-0.21480146,0.19514227,0.10865593,0.28594482,-0.14456646,0.24420731,0.17584719,0.23182613,0.25369307,0.08840639,-0.20363714,0.11213112,-0.31197897,-0.0011603887,-0.16055949,0.3038353,0.00030729827,-0.25000829,-0.3350422,
-0.018453654,0.047327273,-0.03329515,0.0015029212,-0.0018537135,-0.014943873,-0.030388353,0.030095218,-0.01763125,0.021900937,0.0024607908,0.039961703,-0.027520623,-0.002825455,0.029782478,-0.0092829,-0.016366297,-0.03047982,-0.029904952,-0.032362297,0.022391206,-0.02868399,0.028942885,-0.004775734,-0.027467761,0.01900713,0.028613783,0.03310635,-0.02062972,0.00022083975,0.0020560778,0.032921918,-0.025620516,-0.017594194,-0.035241235,0.015655514,-0.030541457,-0.020220388,-0.026591405,-0.011380504,-0.019032186,0.02460536,-0.019138522,0.03830737,0.00032285333,0.029873375,-0.024009146,-0.0001424487,0.04481093,0.026266068,
0.10322568,-0.24904832,0.19825754,-0.00036663163,0.00018066264,0.1984395,0.25345382,-0.15175158,0.10997897,-0.1670959,-0.0048790067,-0.21159741,0.20251815,0.001020293,-0.20665504,0.107593656,0.08036251,0.2596093,0.22647148,0.20442751,-0.133785,0.13994683,-0.2007037,0.0023012336,0.10722319,-0.16882984,-0.19496198,-0.22115085,0.2090416,-0.0023928068,-0.0025858905,-0.18223225,0.15476184,0.09268362,0.2437418,-0.11637993,0.21117797,0.16318855,0.18429285,0.21261506,0.08791587,-0.16109093,0.0897329,-0.27235606,1.9784668e-05,-0.123454615,0.2595872,-0.0012819219,-0.21911146,-0.2927706,
-0.07209126,0.17626001,-0.15046825,0.0024566215,-0.0007647092,-0.13792965,-0.18174765,0.11271956,-0.078380756,0.1287943,0.0056769,0.15735516,-0.13972117,-0.0013724348,0.15042602,-0.07370013,-0.06448631,-0.15736999,-0.15285383,-0.14185935,0.10104517,-0.09213941,0.13598876,-0.0067897,-0.08984796,0.09117871,0.14444993,0.15066713,-0.13722284,0.002037136,0.00092117087,0.12695374,-0.10948681,-0.06656983,-0.16849919,0.0818666,-0.14582577,-0.09938646,-0.13302955,-0.13652828,-0.05710929,0.12255283,-0.07549172,0.19074406,0.0024183074,0.10026892,-0.1592053,-0.0034291802,0.16606943,0.19371462,
-0.08867477,0.2279227,-0.18717606,0.0045570876,-0.0031067478,-0.16263677,-0.22759534,0.14134656,-0.09817326,0.16198903,-0.00024243165,0.18908295,-0.17175882,0.00015331828,0.18150319,-0.08640205,-0.07497585,-0.21588145,-0.17126511,-0.1773891,0.109478764,-0.10393728,0.17357874,-0.006355989,-0.10880626,0.1024819,0.17168485,0.20864134,-0.16976134,-0.00027235044,-0.0017859275,0.15795688,-0.14164345,-0.0861693,-0.20570837,0.11076209,-0.17954478,-0.107248165,-0.16114292,-0.16327733,-0.071484886,0.1599174,-0.094021946,0.2281008,0.0032586595,0.14150146,-0.20292208,-0.0050406056,0.2005086,0.23840196,
0.0053716055,-0.005560282,0.0139324,-0.00010428936,-0.002512477,0.019634517,0.014880802,-0.0035595917,0.008308141,-0.012171647,-0.00017856667,-0.014333321,0.021284573,0.00086706836,-0.012633032,0.010077718,0.00019200561,0.026160976,0.015946131,0.006365114,-0.0019311935,0.006645695,-0.013508336,-0.0026773622,-0.00298947,-0.008932004,-0.004837213,-0.017259443,0.021153688,0.0006406021,-0.0006086637,-0.007825718,0.008751039,0.0017027551,0.018066406,-0.00682269,0.010420805,0.014422213,0.020705214,0.027595209,-3.537757e-05,-0.008476793,0.00082887284,-0.015651733,0.00035942695,-0.0010141409,0.030520966,-0.0010172732,-0.0045806426,-0.027061941,
-0.17194134,0.42816156,-0.35048705,-0.00035091038,-0.00328094,-0.34034562,-0.42303708,0.28005883,-0.19574256,0.29650354,-0.0049407664,0.37520203,-0.35379285,-0.0043722615,0.36392796,-0.18337518,-0.14293507,-0.4132445,-0.3524915,-0.34455046,0.243266,-0.23936781,0.3350845,-0.002170796,-0.20268407,0.2512683,0.33021998,0.39023992,-0.34954187,-0.0019644,0.0006249377,0.32163,-0.2801419,-0.16448729,-0.4006035,0.2070308,-0.353811,-0.24796024,-0.3332389,-0.34484982,-0.1323065,0.29855427,-0.16525257,0.43766516,0.0012883714,0.24479602,-0.41215232,-0.002553484,0.37696052,0.46032327,
0.17186219,-0.39565104,0.329777,0.002245669,-0.00068147597,0.312982,0.37173912,-0.2592957,0.18334535,-0.27581945,0.00075492245,-0.33384988,0.3321185,0.0029984275,-0.31865925,0.16775256,0.12019739,0.405678,0.324509,0.3145819,-0.21279949,0.2190591,-0.30303875,0.0019186462,0.1826824,-0.22997566,-0.28343907,-0.37509498,0.3138715,0.0017804266,-0.001435002,-0.2929169,0.2695818,0.14675058,0.37429366,-0.1928154,0.3243882,0.22942333,0.3101728,0.3301084,0.113223836,-0.27509558,0.1508844,-0.4100645,0.0005556343,-0.23360631,0.39285246,0.0018834658,-0.3360543,-0.43085784,
